province,finance_src,x2,x3,x4,x5,x6,x8,x9,x11,x26,x45,x46,x67,q1,q2,q3,q5,enrolled
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,SALARY,FULLTIME,HRM-BUSINESS,79K-117K,1,NO,NO,2,4,4,3,4,1
PAMPANGA,PARENTS,ANDROID,HS,HS,BUSINESS,BUSINESS,FULLTIME,HRM-BUSINESS,79K-117K,1,NO,NO,3,3,4,3,4,1
PAMPANGA,PARENTS,ANDROID,HS,HS,BUSINESS,BUSINESS,FULLTIME,HRM-BUSINESS,79K-117K,1,NO,NO,3,4,4,4,4,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,NOT-APPLICABLE,BUSINESS,FULLTIME,ENGR-SKILLED-TECH,BELOW-15K,1,NO,NO,1,3,4,3,4,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,4,4,4,4,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,SALARY,FULLTIME,ENGR-SKILLED-TECH,32K-78K,1,YES,NOT-APPLICABLE,2,4,4,4,4,1
BATAAN,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,RETIRED,ARCH-DESIGN-GRAPHIC,BELOW-15K,1,NO,NOT-APPLICABLE,3,2,4,3,4,0
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,4,4,4,3,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,1
TARLAC,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,FARM,FARM,NOT-APPLICABLE,ENGR-SKILLED-TECH,16K-31K,1,YES,NO,1,4,4,3,4,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
PAMPANGA,GUARDIAN,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,4,4,1
PAMPANGA,GUARDIAN,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,NOT-APPLICABLE,ENGR-SKILLED-TECH,BELOW-15K,2,NO,NO,2,3,3,3,3,0
PAMPANGA,GUARDIAN,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
TARLAC,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,2,3,1
TARLAC,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,4,4,4,3,0
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,4,4,4,4,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,4,3,4,0
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,4,4,4,4,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,4,3,3,3,0
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,4,3,3,4,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,4,4,4,0
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,BUSINESS,BUSINESS,FULLTIME,HRM-BUSINESS,32K-78K,1,YES,NO,1,3,4,4,3,1
PAMPANGA,GUARDIAN,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
PAMPANGA,PARENTS,ANDROID,COLLEGE,HS,SALARY,NOT-APPLICABLE,NOT-APPLICABLE,LABORER,BELOW-15K,1,YES,NO,1,4,4,2,4,1
NCR,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
PAMPANGA,GUARDIAN,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
PAMPANGA,GUARDIAN,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,2,3,3,3,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,SALARY,CASUAL,ENGR-SKILLED-TECH,16K-31K,1,NO,NOT-APPLICABLE,1,2,4,4,4,0
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,4,4,4,0
ZAMBALES,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,NOT-APPLICABLE,BUSINESS,FULLTIME,NONE,79K-117K,1,NO,NO,1,2,3,3,3,0
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,1
TARLAC,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
PAMPANGA,PARENTS,ANDROID,COLLEGE,HS,OFW,OFW,FULLTIME,ENGR-SKILLED-TECH,16K-31K,1,NO,NOT-APPLICABLE,2,3,3,2,3,0
RIZAL,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,2,3,0
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,4,3,4,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,OFW,BUSINESS,NOT-APPLICABLE,OFW,158K-ABOVE,5,NO,NO,1,3,4,3,3,0
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,4,4,3,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,2,3,3,3,0
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
OTHERS,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,4,4,4,4,0
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,4,3,4,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,3,1
BULACAN,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,2,3,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,4,4,4,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,OFW,PROFESSIONAL,FULLTIME,ENGR-SKILLED-TECH,79K-117K,1,NO,NOT-APPLICABLE,1,4,4,4,4,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,4,4,3,4,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,4,3,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,BUSINESS,PARTTIME,LAW-TEACHING-SOCIAL,16K-31K,1,NO,NO,1,3,2,2,3,1
PAMPANGA,PARENTS,ANDROID,POSTGRAD,COLLEGE,PROFESSIONAL,BUSINESS,PARTTIME,LAW-TEACHING-SOCIAL,158K-ABOVE,1,NO,NOT-APPLICABLE,1,3,3,3,3,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
PAMPANGA,GUARDIAN,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
PAMPANGA,PARENTS,ANDROID,COLLEGE,HS,SALARY,BUSINESS,FULLTIME,ENGR-SKILLED-TECH,BELOW-15K,1,NO,NO,1,2,4,3,4,0
NUEVA-ECIJA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,BUSINESS,FULLTIME,LAW-TEACHING-SOCIAL,32K-78K,1,NO,NO,3,4,4,4,4,0
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,4,4,4,4,1
CENTRAL-LUZON,PARENTS,ANDROID,COLLEGE,HS,SALARY,NOT-APPLICABLE,NOT-APPLICABLE,ENGR-SKILLED-TECH,16K-31K,1,NO,NO,2,4,3,3,4,1
PAMPANGA,GUARDIAN,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
TARLAC,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,3,0
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,NOT-APPLICABLE,NOT-APPLICABLE,NOT-APPLICABLE,LAW-TEACHING-SOCIAL,32K-78K,1,YES,NO,2,4,3,3,3,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,4,4,3,3,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,3,1
ZAMBALES,PARENTS,ANDROID,COLLEGE,COLLEGE,BUSINESS,BUSINESS,CASUAL,ENGR-SKILLED-TECH,79K-117K,1,NO,NO,1,4,4,2,3,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,2,4,3,3,1
NUEVA-ECIJA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,4,2,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,4,4,4,4,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,4,4,4,1
TARLAC,PARENTS,ANDROID,COLLEGE,COLLEGE,BUSINESS,BUSINESS,FULLTIME,HRM-BUSINESS,32K-78K,1,NO,NO,1,2,4,3,4,0
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,NOT-APPLICABLE,SALARY,FULLTIME,RETIRED,16K-31K,1,NO,NO,1,4,4,3,4,0
NUEVA-ECIJA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
TARLAC,PARENTS,ANDROID,COLLEGE,COLLEGE,BUSINESS,SALARY,CASUAL,ACCOUNT-OFFICE,BELOW-15K,5,NO,NO,4,4,3,4,4,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
PAMPANGA,PARENTS,ANDROID,HS,COLLEGE,FARM,NOT-APPLICABLE,NOT-APPLICABLE,ENGR-SKILLED-TECH,32K-78K,1,NO,NO,1,1,3,3,4,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,4,3,2,3,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,4,4,4,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,1
TARLAC,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,3,1
PAMPANGA,GUARDIAN,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,4,4,4,4,1
PAMPANGA,PARENTS,ANDROID,HS,COLLEGE,SALARY,SALARY,FULLTIME,DRIVER,BELOW-15K,1,NO,NOT-APPLICABLE,2,3,3,2,3,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,SALARY,FULLTIME,LAW-TEACHING-SOCIAL,32K-78K,1,NO,NOT-APPLICABLE,1,3,4,4,4,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,2,4,4,4,0
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
BATAAN,PARENTS,ANDROID,COLLEGE,POSTGRAD,OFW,SALARY,FULLTIME,ENGR-SKILLED-TECH,16K-31K,1,NO,NO,1,2,3,3,3,0
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,OFW,NOT-APPLICABLE,NOT-APPLICABLE,MEDICAL,32K-78K,1,NO,NO,1,3,4,4,4,0
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,2,4,2,4,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,BUSINESS,PARTTIME,ENGR-SKILLED-TECH,16K-31K,1,NO,NOT-APPLICABLE,1,3,3,3,3,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,4,3,2,4,0
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,OFW,NOT-APPLICABLE,NONE,ENGR-SKILLED-TECH,32K-78K,5,NO,NO,1,3,4,3,4,1
PAMPANGA,GUARDIAN,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,2,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,4,3,2,4,0
PAMPANGA,GUARDIAN,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
PAMPANGA,GUARDIAN,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,3,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,3,1
PAMPANGA,GUARDIAN,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
TARLAC,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,3,1
PAMPANGA,PARENTS,ANDROID,HS,COLLEGE,NOT-APPLICABLE,SALARY,FULLTIME,DECEASED,16K-31K,1,YES,NOT-APPLICABLE,1,2,4,3,4,0
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,NOT-APPLICABLE,NOT-APPLICABLE,NONE,ENGR-SKILLED-TECH,BELOW-15K,1,NO,NOT-APPLICABLE,2,2,4,4,4,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
QUEZON-PROVINCE,PARENTS,ANDROID,COLLEGE,COLLEGE,BUSINESS,SALARY,FULLTIME,HRM-BUSINESS,79K-117K,1,YES,NO,1,3,3,3,4,0
BATAAN,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,4,4,3,4,1
PAMPANGA,PARENTS,ANDROID,HS,COLLEGE,SALARY,NOT-APPLICABLE,NOT-APPLICABLE,LAW-TEACHING-SOCIAL,16K-31K,1,YES,NO,1,4,4,4,4,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,HS,NOT-APPLICABLE,NOT-APPLICABLE,NOT-APPLICABLE,NONE,BELOW-15K,1,YES,NO,2,2,3,2,3,1
NCR,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,4,4,3,4,1
CENTRAL-LUZON,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,NOT-APPLICABLE,ENGR-SKILLED-TECH,32K-78K,1,NO,NO,1,4,3,3,4,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,3,1
OTHERS,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,4,3,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,FARM,CASUAL,ACCOUNT-OFFICE,32K-78K,1,NO,NOT-APPLICABLE,1,4,4,3,4,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,4,4,3,4,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
PAMPANGA,GUARDIAN,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,4,3,2,3,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,4,3,4,1
ZAMBALES,PARENTS,ANDROID,COLLEGE,HS,OFW,NOT-APPLICABLE,NONE,ENGR-SKILLED-TECH,79K-117K,1,YES,NO,1,4,3,3,3,0
PAMPANGA,GUARDIAN,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
